source,target,similarity
1285,1989,0.038461538
1285,2094,0.038461538
1285,2104,0.038461538
1286,0,0.038461538
1286,58,0.038461538
1286,96,0.038461538
1286,120,0.038461538
1286,179,0.076923077
1286,268,0.038461538
1286,287,0.038461538
1286,446,0.038461538
1286,844,0.038461538
1286,1175,0.038461538
1286,1243,0.038461538
1286,1254,0.038461538
1286,1290,0.038461538
1286,1352,0.038461538
1286,1534,0.038461538
1286,1541,0.038461538
1286,1551,0.038461538
1286,1857,0.038461538
1286,1944,0.038461538
1286,2070,0.038461538
1287,109,0.076923077
1287,186,0.038461538
1287,598,0.038461538
1287,600,0.038461538
1287,808,0.038461538
1287,1284,0.038461538
1287,1330,0.076923077
1287,1626,0.038461538
1287,1818,0.038461538
1287,2045,0.076923077
1288,1249,0.038461538
1288,1759,0.038461538
1288,1766,0.038461538
1289,75,0.038461538
1289,657,0.038461538
1290,179,0.038461538
1290,1254,0.038461538
1290,1286,0.038461538
1290,1541,0.038461538
1290,2070,0.038461538
1291,160,0.038461538
1291,726,0.076923077
1291,1447,0.038461538
1291,1546,0.038461538
1292,844,0.038461538
1293,340,0.038461538
1293,509,0.038461538
1293,568,0.038461538
1293,851,0.038461538
1293,1703,0.038461538
1294,16,0.038461538
1294,19,0.038461538
1294,50,0.038461538
1294,59,0.038461538
1294,79,0.038461538
1294,85,0.038461538
1294,208,0.038461538
1294,223,0.038461538
1294,229,0.038461538
1294,429,0.038461538
1294,507,0.038461538
1294,564,0.038461538
1294,599,0.038461538
1294,608,0.038461538
1294,640,0.038461538
1294,654,0.038461538
1294,675,0.038461538
1294,693,0.038461538
1294,746,0.038461538
1294,757,0.038461538
1294,774,0.038461538
1294,781,0.038461538
1294,794,0.038461538
1294,824,0.038461538
1294,897,0.038461538
1294,946,0.038461538
1294,955,0.038461538
1294,1023,0.038461538
1294,1073,0.038461538
1294,1153,0.038461538
1294,1233,0.038461538
1294,1253,0.038461538
1294,1255,0.038461538
1294,1285,0.038461538
1294,1376,0.038461538
1294,1540,0.038461538
1294,1544,0.038461538
1294,1572,0.038461538
1294,1591,0.038461538
1294,1620,0.038461538
1294,1639,0.038461538
1294,1702,0.038461538
1294,1785,0.038461538
1294,1835,0.038461538
1294,1870,0.038461538
1294,1882,0.038461538
1294,1894,0.038461538
1294,1904,0.038461538
1294,1952,0.038461538
1294,1989,0.038461538
1294,2094,0.038461538
1294,2104,0.038461538
1295,342,0.038461538
1295,350,0.038461538
1295,501,0.038461538
1295,702,0.038461538
1295,1003,0.038461538
1295,1114,0.076923077
1295,1412,0.038461538
1295,1459,0.038461538
1295,1495,0.038461538
1295,1508,0.038461538
1295,1643,0.038461538
1295,1874,0.038461538
1295,1969,0.038461538
1295,2080,0.076923077
1296,519,0.038461538
1296,673,0.038461538
1296,1337,0.038461538
1296,1498,0.038461538
1296,1564,0.038461538
1296,1921,0.038461538
1296,2028,0.038461538
1297,10,0.038461538
1297,136,0.153846154
1297,174,0.038461538
1297,242,0.153846154
1297,257,0.038461538
1297,437,0.115384615
1297,464,0.076923077
1297,525,0.115384615
1297,803,0.038461538
1297,872,0.038461538
1297,891,0.076923077
1297,980,0.038461538
1297,1012,0.076923077
1297,1097,0.038461538
1297,1164,0.230769231
1297,1173,0.038461538
1297,1183,0.076923077
1297,1220,0.038461538
1297,1299,0.038461538
1297,1432,0.269230769
1297,1453,0.038461538
1297,1501,0.115384615
1297,1527,0.153846154
1297,1578,0.346153846
1297,1667,0.230769231
1297,1718,0.038461538
1297,1931,0.038461538
1297,1983,0.038461538
1297,2089,0.192307692
1298,64,0.038461538
1298,298,0.038461538
1298,394,0.038461538
1298,735,0.038461538
1298,782,0.038461538
1298,835,0.038461538
1298,868,0.038461538
1298,906,0.038461538
1298,1526,0.038461538
1298,1611,0.038461538
1298,1975,0.038461538
1298,2057,0.038461538
1298,2090,0.038461538
1298,2097,0.038461538
1299,10,0.038461538
1299,136,0.038461538
1299,174,0.038461538
1299,257,0.038461538
1299,437,0.038461538
1299,464,0.038461538
1299,803,0.038461538
1299,872,0.038461538
1299,891,0.038461538
1299,1097,0.038461538
1299,1173,0.038461538
1299,1220,0.038461538
1299,1297,0.038461538
1299,1432,0.038461538
1299,1453,0.038461538
1299,1475,0.038461538
1299,1501,0.038461538
1299,1523,0.038461538
1299,1578,0.115384615
1299,1667,0.038461538
1299,1718,0.038461538
1299,1931,0.038461538
1299,1983,0.038461538
1299,2089,0.038461538
1300,650,0.038461538
1301,1564,0.076923077
1302,478,0.038461538
1302,1612,0.038461538
1302,1755,0.038461538
1302,1917,0.076923077
1302,1968,0.076923077
1303,861,0.038461538
1303,1559,0.038461538
1304,184,0.076923077
1304,233,0.038461538
1304,364,0.076923077
1304,760,0.076923077
1304,804,0.038461538
1304,1641,0.038461538
1304,1747,0.038461538
1304,1796,0.038461538
1305,1632,0.038461538
1306,12,0.038461538
1306,36,0.038461538
1306,38,0.115384615
1306,49,0.038461538
1306,73,0.076923077
1306,74,0.038461538
1306,81,0.038461538
1306,103,0.038461538
1306,106,0.038461538
1306,114,0.038461538
1306,117,0.038461538
1306,143,0.038461538
1306,156,0.192307692
1306,167,0.038461538
1306,172,0.038461538
1306,187,0.076923077
1306,243,0.115384615
1306,247,0.076923077
1306,249,0.076923077
1306,250,0.038461538
1306,260,0.038461538
1306,270,0.038461538
1306,277,0.153846154
1306,294,0.115384615
1306,301,0.038461538
1306,306,0.115384615
1306,307,0.038461538
1306,314,0.038461538
1306,320,0.038461538
1306,343,0.115384615
1306,346,0.038461538
1306,356,0.038461538
1306,363,0.115384615
1306,374,0.038461538
1306,399,0.076923077
1306,418,0.115384615
1306,443,0.038461538
1306,444,0.038461538
1306,451,0.038461538
1306,480,0.038461538
1306,497,0.038461538
1306,531,0.038461538
1306,538,0.076923077
1306,556,0.076923077
1306,563,0.076923077
1306,585,0.038461538
1306,602,0.076923077
1306,613,0.038461538
1306,629,0.038461538
1306,658,0.076923077
1306,677,0.115384615
1306,687,0.038461538
1306,699,0.038461538
1306,707,0.038461538
1306,715,0.038461538
1306,719,0.076923077
1306,726,0.038461538
1306,734,0.038461538
1306,742,0.038461538
1306,747,0.038461538
1306,763,0.076923077
1306,766,0.038461538
1306,800,0.038461538
1306,818,0.038461538
1306,831,0.076923077
1306,838,0.153846154
1306,841,0.153846154
1306,849,0.038461538
1306,878,0.038461538
1306,880,0.038461538
1306,884,0.076923077
1306,886,0.038461538
1306,938,0.076923077
1306,943,0.115384615
1306,952,0.038461538
1306,968,0.076923077
1306,978,0.115384615
1306,987,0.038461538
1306,992,0.076923077
1306,1002,0.038461538
1306,1004,0.038461538
1306,1032,0.038461538
1306,1042,0.038461538
1306,1053,0.038461538
1306,1084,0.115384615
1306,1098,0.038461538
1306,1101,0.038461538
1306,1102,0.076923077
1306,1103,0.038461538
1306,1134,0.192307692
1306,1176,0.076923077
1306,1184,0.076923077
1306,1196,0.038461538
1306,1200,0.038461538
1306,1232,0.115384615
1306,1256,0.076923077
1306,1278,0.038461538
1306,1352,0.038461538
1306,1381,0.153846154
1306,1390,0.115384615
1306,1392,0.153846154
1306,1406,0.038461538
1306,1425,0.115384615
1306,1429,0.115384615
1306,1437,0.038461538
1306,1451,0.038461538
1306,1458,0.076923077
1306,1474,0.038461538
1306,1504,0.038461538
1306,1515,0.076923077
1306,1529,0.076923077
1306,1561,0.038461538
1306,1599,0.115384615
1306,1604,0.038461538
1306,1622,0.038461538
1306,1633,0.115384615
1306,1651,0.153846154
1306,1671,0.038461538
1306,1687,0.038461538
1306,1688,0.153846154
1306,1693,0.038461538
1306,1704,0.076923077
1306,1707,0.076923077
1306,1744,0.038461538
1306,1745,0.038461538
1306,1746,0.038461538
1306,1757,0.076923077
1306,1773,0.038461538
1306,1779,0.038461538
1306,1797,0.076923077
1306,1806,0.038461538
1306,1809,0.038461538
1306,1883,0.076923077
1306,1900,0.115384615
1306,1908,0.038461538
1306,1943,0.038461538
1306,1945,0.038461538
1306,1947,0.038461538
1306,1959,0.038461538
1306,1960,0.038461538
1306,1970,0.038461538
1306,1996,0.115384615
1306,1999,0.038461538
1306,2010,0.038461538
1306,2018,0.038461538
1306,2048,0.038461538
1306,2091,0.076923077
1307,746,0.038461538
1307,768,0.038461538
1307,946,0.076923077
1307,1045,0.076923077
1307,1332,0.038461538
1307,1375,0.038461538
1307,1591,0.076923077
1307,1659,0.038461538
1307,1777,0.038461538
1307,1785,0.076923077
1307,1815,0.038461538
1307,1881,0.076923077
1308,666,0.038461538
1309,130,0.038461538
1309,182,0.038461538
1309,200,0.038461538
1309,302,0.038461538
1309,319,0.153846154
1309,582,0.076923077
1309,644,0.269230769
1309,649,0.076923077
1309,745,0.038461538
1309,900,0.038461538
1309,930,0.076923077
1309,1100,0.153846154
1309,1140,0.038461538
1309,1199,0.038461538
1309,1223,0.038461538
1309,1535,0.038461538
1309,1706,0.038461538
1309,1736,0.038461538
1309,1930,0.076923077
1309,1995,0.192307692
1309,2081,0.230769231
1310,365,0.038461538
1310,1939,0.038461538
1311,190,0.038461538
1311,659,0.038461538
1311,1557,0.038461538
1311,1657,0.038461538
1311,2022,0.038461538
1311,2079,0.038461538
1312,369,0.038461538
1312,672,0.038461538
1312,977,0.038461538
1312,1079,0.038461538
1312,2064,0.038461538
1313,244,0.038461538
1313,247,0.038461538
1313,343,0.038461538
1313,629,0.038461538
1313,677,0.038461538
1313,683,0.038461538
1313,1019,0.038461538
1313,1248,0.038461538
1313,1414,0.038461538
1313,1474,0.038461538
1313,1580,0.038461538
1313,1688,0.038461538
1314,138,0.038461538
1314,259,0.038461538
1314,343,0.038461538
1314,560,0.038461538
1314,821,0.038461538
1314,1027,0.038461538
1314,1251,0.038461538
1314,1438,0.038461538
1315,500,0.038461538
1315,572,0.076923077
1315,941,0.038461538
1315,1056,0.076923077
1315,1059,0.038461538
1315,1634,0.038461538
1315,1743,0.038461538
1315,1858,0.038461538
1316,103,0.076923077
1316,114,0.038461538
1316,141,0.038461538
1316,150,0.038461538
1316,286,0.076923077
1316,329,0.038461538
1316,363,0.038461538
1316,365,0.038461538
1316,381,0.115384615
1316,398,0.038461538
1316,405,0.038461538
1316,481,0.038461538
1316,513,0.038461538
1316,522,0.038461538
1316,536,0.076923077
1316,574,0.076923077
1316,636,0.076923077
1316,656,0.038461538
1316,752,0.076923077
1316,878,0.038461538
1316,926,0.038461538
1316,993,0.038461538
1316,1071,0.076923077
1316,1074,0.038461538
1316,1094,0.076923077
1316,1104,0.038461538
1316,1193,0.076923077
1316,1352,0.076923077
1316,1390,0.038461538
1316,1471,0.038461538
1316,1568,0.038461538
1316,1664,0.038461538
1316,1712,0.038461538
1316,1741,0.115384615
1316,1789,0.038461538
1316,1868,0.038461538
1316,1903,0.038461538
1316,1945,0.038461538
1316,1979,0.038461538
1316,2043,0.038461538
1316,2052,0.038461538
1316,2055,0.038461538
1317,539,0.076923077
1317,1020,0.038461538
1317,1077,0.038461538
1317,1140,0.038461538
1317,1224,0.038461538
1317,1240,0.038461538
1317,1836,0.038461538
1318,23,0.076923077
1318,40,0.076923077
1318,172,0.115384615
1318,249,0.076923077
1318,343,0.038461538
1318,479,0.076923077
1318,506,0.076923077
1318,585,0.038461538
1318,965,0.076923077
1318,987,0.038461538
1318,1004,0.038461538
1318,1042,0.038461538
1318,1101,0.038461538
1318,1390,0.038461538
1318,1451,0.076923077
1318,1478,0.076923077
1318,1604,0.115384615
1318,1757,0.076923077
1318,1846,0.076923077
1318,1858,0.038461538
1318,1997,0.115384615
1318,2010,0.115384615
1318,2034,0.038461538
1318,2038,0.038461538
1319,389,0.038461538
1319,705,0.038461538
1320,1241,0.038461538
1321,335,0.038461538
1321,337,0.038461538
1321,441,0.038461538
1321,714,0.038461538
1321,834,0.038461538
1322,64,0.038461538
1322,298,0.038461538
1322,394,0.038461538
1322,496,0.038461538
1322,850,0.038461538
1322,1358,0.038461538
1322,1362,0.038461538
1322,1410,0.038461538
1322,1683,0.038461538
1322,1975,0.038461538
1323,95,0.038461538
1323,195,0.038461538
1323,261,0.076923077
1323,345,0.038461538
1323,431,0.038461538
1323,445,0.038461538
1323,447,0.038461538
1323,553,0.038461538
1323,1008,0.038461538
1323,1228,0.038461538
1323,1235,0.115384615
1323,1341,0.038461538
1323,1441,0.038461538
1323,1586,0.038461538
1324,607,0.038461538
1324,1576,0.038461538
1325,67,0.038461538
1325,527,0.038461538
1325,626,0.038461538
1325,1109,0.038461538
1326,276,0.038461538
1326,1929,0.038461538
1327,274,0.038461538
1327,277,0.115384615
1327,329,0.115384615
1327,343,0.115384615
1327,399,0.115384615
1327,418,0.115384615
1327,831,0.115384615
1327,916,0.038461538
1327,976,0.038461538
1327,1026,0.038461538
1327,1071,0.038461538
1327,1094,0.038461538
1327,1179,0.038461538
1327,1329,0.038461538
1327,1546,0.038461538
1327,1561,0.038461538
1327,1848,0.038461538
1327,1890,0.038461538
1327,1945,0.076923077
1327,1949,0.038461538
1327,1987,0.038461538
1327,2038,0.038461538
1328,1821,0.038461538
1329,274,0.038461538
1329,976,0.038461538
1329,1327,0.038461538
1329,1890,0.038461538
1329,1949,0.038461538
1329,1987,0.038461538
1330,109,0.153846154
1330,186,0.038461538
1330,316,0.038461538
1330,393,0.038461538
1330,598,0.038461538
1330,600,0.038461538
1330,858,0.038461538
1330,1005,0.038461538
1330,1284,0.038461538
1330,1287,0.076923077
1330,1373,0.038461538
1330,1626,0.038461538
1330,1805,0.038461538
1330,1818,0.038461538
1330,1971,0.038461538
1330,2045,0.115384615
1331,285,0.038461538
1331,360,0.038461538
1331,713,0.038461538
1331,1695,0.076923077
1331,1957,0.038461538
1331,2054,0.038461538
1332,946,0.038461538
1332,1045,0.038461538
1332,1307,0.038461538
1332,1659,0.038461538
1333,13,0.038461538
1333,16,0.038461538
1333,119,0.038461538
1333,153,0.038461538
1333,193,0.038461538
1333,477,0.038461538
1333,957,0.038461538
1333,1549,0.076923077
1333,1942,0.038461538
1333,2023,0.038461538
1334,18,0.038461538
1334,24,0.038461538
1334,152,0.038461538
1334,160,0.076923077
1334,363,0.038461538
1334,372,0.038461538
1334,391,0.038461538
1334,493,0.038461538
1334,503,0.038461538
1334,511,0.038461538
1334,522,0.038461538
1334,723,0.038461538
1334,770,0.038461538
1334,969,0.038461538
1334,979,0.076923077
1334,981,0.038461538
1334,993,0.038461538
1334,994,0.038461538
1334,1180,0.038461538
1334,1352,0.038461538
1334,1388,0.038461538
1334,1390,0.038461538
1334,1447,0.038461538
1334,1524,0.076923077
1334,1664,0.038461538
1334,1694,0.038461538
1334,1725,0.076923077
1334,1732,0.038461538
1334,1779,0.076923077
1334,1824,0.038461538
1334,1844,0.038461538
1334,1923,0.115384615
1334,1979,0.038461538
1334,2101,0.038461538
1335,170,0.076923077
1335,203,0.038461538
1335,425,0.038461538
1335,1369,0.038461538
1335,1521,0.076923077
1335,1644,0.076923077
1335,1728,0.076923077
1336,309,0.038461538
1336,336,0.038461538
1336,352,0.038461538
1336,545,0.038461538
1336,606,0.076923077
1336,651,0.038461538
1336,653,0.076923077
1336,660,0.038461538
1336,757,0.038461538
1336,882,0.038461538
1336,1011,0.076923077
1336,1110,0.038461538
1336,1125,0.038461538
1336,1151,0.038461538
1336,1171,0.038461538
1336,1191,0.038461538
1336,1267,0.038461538
1336,1349,0.038461538
1336,1357,0.038461538
1336,1642,0.038461538
1336,1661,0.076923077
1336,2069,0.038461538
1337,34,0.038461538
1337,35,0.038461538
1337,163,0.038461538
1337,472,0.038461538
1337,490,0.038461538
1337,519,0.038461538
1337,1236,0.038461538
1337,1296,0.038461538
1337,1589,0.038461538
1337,2031,0.038461538
1338,438,0.038461538
1338,454,0.038461538
1338,547,0.038461538
1338,698,0.038461538
1338,752,0.038461538
1338,830,0.038461538
1338,852,0.038461538
1338,856,0.038461538
1338,1051,0.038461538
1338,1217,0.076923077
1338,1435,0.038461538
1338,1586,0.038461538
1338,1727,0.038461538
1338,1730,0.038461538
1338,1740,0.038461538
1338,1893,0.038461538
1338,1934,0.038461538
1338,1991,0.038461538
1338,2001,0.038461538
1338,2005,0.038461538
1338,2052,0.038461538
1339,62,0.038461538
1339,625,0.038461538
1339,1595,0.038461538
1340,49,0.038461538
1340,187,0.038461538
1340,470,0.076923077
1340,499,0.038461538
1340,522,0.038461538
1340,547,0.038461538
1340,662,0.038461538
1340,878,0.076923077
1340,905,0.038461538
1340,908,0.076923077
1340,947,0.076923077
1340,958,0.038461538
1340,981,0.038461538
1340,1094,0.038461538
1340,1219,0.038461538
1340,1273,0.038461538
1340,1351,0.076923077
1340,1471,0.038461538
1340,1552,0.038461538
1340,1597,0.038461538
1340,1628,0.038461538
1340,1741,0.038461538
1340,2055,0.038461538
1341,95,0.038461538
1341,195,0.038461538
1341,345,0.038461538
1341,431,0.038461538
1341,553,0.038461538
1341,1228,0.038461538
1341,1235,0.038461538
1341,1323,0.038461538
1341,1488,0.038461538
1341,1490,0.038461538
1342,1066,0.038461538
1342,1394,0.038461538
1342,1665,0.038461538
1343,343,0.038461538
1343,506,0.038461538
1343,707,0.038461538
1343,987,0.038461538
1343,1004,0.038461538
1343,1478,0.038461538
1343,1599,0.038461538
1343,1645,0.038461538
1343,1738,0.038461538
1343,1757,0.038461538
1343,1846,0.038461538
1344,502,0.076923077
1344,795,0.038461538
1344,1486,0.038461538
1344,1608,0.038461538
1344,1631,0.038461538
1345,221,0.038461538
1345,235,0.038461538
1345,323,0.038461538
1345,327,0.038461538
1345,482,0.038461538
1345,547,0.038461538
1345,636,0.038461538
1345,752,0.038461538
1345,1391,0.038461538
1345,1504,0.038461538
1345,1903,0.038461538
1345,2038,0.038461538
1345,2052,0.038461538
1346,277,0.038461538
1346,300,0.038461538
1346,306,0.038461538
1346,343,0.038461538
1346,510,0.038461538
1346,968,0.038461538
1346,1042,0.038461538
1346,1098,0.038461538
1346,1352,0.038461538
1346,1561,0.038461538
1346,1797,0.038461538
1347,529,0.076923077
1347,632,0.076923077
1347,1753,0.076923077
1347,1876,0.076923077
1347,2066,0.153846154
1348,353,0.038461538
1348,354,0.038461538
1348,561,0.076923077
1348,704,0.076923077
1348,871,0.076923077
1348,1076,0.076923077
1348,1417,0.076923077
1348,1616,0.076923077
1348,1785,0.038461538
1349,309,0.038461538
1349,336,0.038461538
1349,352,0.038461538
1349,545,0.038461538
1349,606,0.038461538
1349,651,0.038461538
1349,653,0.038461538
1349,660,0.038461538
1349,757,0.038461538
1349,882,0.038461538
1349,1011,0.038461538
1349,1110,0.038461538
1349,1125,0.038461538
1349,1151,0.038461538
1349,1191,0.038461538
1349,1267,0.038461538
1349,1336,0.038461538
1349,1357,0.038461538
1349,1642,0.038461538
1349,1661,0.038461538
1349,2069,0.038461538
1350,334,0.038461538
1350,494,0.038461538
1350,1734,0.038461538
1350,1993,0.038461538
1351,49,0.038461538
1351,115,0.038461538
1351,147,0.038461538
1351,175,0.038461538
1351,187,0.038461538
1351,235,0.038461538
1351,470,0.153846154
1351,499,0.038461538
1351,522,0.076923077
1351,526,0.038461538
1351,547,0.038461538
1351,636,0.038461538
1351,662,0.076923077
1351,878,0.153846154
1351,905,0.115384615
1351,908,0.115384615
1351,947,0.076923077
1351,958,0.038461538
1351,981,0.038461538
1351,1094,0.038461538
1351,1193,0.038461538
1351,1219,0.038461538
1351,1273,0.076923077
1351,1340,0.076923077
1351,1471,0.038461538
1351,1552,0.076923077
1351,1579,0.076923077
1351,1597,0.076923077
1351,1628,0.115384615
1351,1637,0.038461538
1351,1741,0.038461538
1351,1772,0.038461538
1351,1903,0.038461538
1351,2055,0.038461538
1352,12,0.038461538
1352,18,0.038461538
1352,36,0.038461538
1352,38,0.038461538
1352,49,0.038461538
1352,73,0.038461538
1352,74,0.038461538
1352,81,0.038461538
1352,103,0.115384615
1352,106,0.038461538
1352,117,0.038461538
1352,150,0.038461538
1352,156,0.076923077
1352,160,0.038461538
1352,168,0.038461538
1352,243,0.038461538
1352,247,0.038461538
1352,249,0.038461538
1352,250,0.038461538
1352,270,0.038461538
1352,277,0.038461538
1352,286,0.076923077
1352,294,0.038461538
1352,300,0.038461538
1352,301,0.038461538
1352,306,0.076923077
1352,307,0.038461538
1352,314,0.038461538
1352,343,0.076923077
1352,346,0.038461538
1352,356,0.076923077
1352,363,0.076923077
1352,365,0.038461538
1352,374,0.038461538
1352,381,0.076923077
1352,391,0.038461538
1352,398,0.038461538
1352,399,0.038461538
1352,405,0.038461538
1352,418,0.038461538
1352,432,0.038461538
1352,443,0.038461538
1352,446,0.038461538
1352,451,0.038461538
1352,497,0.038461538
1352,503,0.038461538
1352,510,0.038461538
1352,511,0.038461538
1352,513,0.038461538
1352,514,0.038461538
1352,522,0.076923077
1352,531,0.038461538
1352,536,0.076923077
1352,538,0.038461538
1352,556,0.038461538
1352,574,0.115384615
1352,613,0.038461538
1352,629,0.038461538
1352,636,0.076923077
1352,658,0.038461538
1352,661,0.038461538
1352,677,0.038461538
1352,699,0.038461538
1352,719,0.038461538
1352,723,0.038461538
1352,726,0.038461538
1352,742,0.038461538
1352,747,0.038461538
1352,752,0.038461538
1352,763,0.038461538
1352,766,0.038461538
1352,770,0.038461538
1352,800,0.038461538
1352,818,0.038461538
1352,831,0.038461538
1352,838,0.076923077
1352,841,0.076923077
1352,878,0.038461538
1352,880,0.038461538
1352,884,0.038461538
1352,886,0.038461538
1352,898,0.038461538
1352,904,0.038461538
1352,926,0.038461538
1352,938,0.038461538
1352,943,0.038461538
1352,953,0.038461538
1352,968,0.076923077
1352,981,0.038461538
1352,992,0.038461538
1352,1002,0.038461538
1352,1004,0.038461538
1352,1042,0.076923077
1352,1053,0.038461538
1352,1058,0.038461538
1352,1071,0.076923077
1352,1074,0.038461538
1352,1084,0.038461538
1352,1094,0.076923077
1352,1098,0.038461538
1352,1101,0.038461538
1352,1102,0.038461538
1352,1103,0.038461538
1352,1104,0.076923077
1352,1105,0.038461538
1352,1134,0.038461538
1352,1176,0.038461538
1352,1179,0.038461538
1352,1184,0.038461538
1352,1193,0.076923077
1352,1232,0.076923077
1352,1245,0.038461538
1352,1256,0.038461538
1352,1264,0.038461538
1352,1286,0.038461538
1352,1306,0.038461538
1352,1316,0.076923077
1352,1334,0.038461538
1352,1346,0.038461538
1352,1381,0.038461538
1352,1388,0.038461538
1352,1390,0.115384615
1352,1391,0.038461538
1352,1392,0.038461538
1352,1406,0.038461538
1352,1425,0.038461538
1352,1429,0.038461538
1352,1447,0.038461538
1352,1471,0.038461538
1352,1474,0.038461538
1352,1504,0.038461538
1352,1514,0.038461538
1352,1515,0.038461538
1352,1524,0.038461538
1352,1529,0.038461538
1352,1551,0.038461538
1352,1561,0.038461538
1352,1568,0.038461538
1352,1599,0.038461538
1352,1604,0.038461538
1352,1622,0.076923077
1352,1633,0.038461538
1352,1651,0.038461538
1352,1688,0.038461538
1352,1694,0.038461538
1352,1704,0.038461538
1352,1707,0.038461538
1352,1720,0.038461538
1352,1725,0.038461538
1352,1732,0.038461538
1352,1741,0.038461538
1352,1745,0.038461538
1352,1757,0.038461538
1352,1773,0.038461538
1352,1779,0.038461538
1352,1789,0.038461538
1352,1797,0.038461538
1352,1824,0.038461538
1352,1844,0.038461538
1352,1883,0.038461538
1352,1900,0.038461538
1352,1903,0.038461538
1352,1908,0.038461538
1352,1923,0.038461538
1352,1943,0.038461538
1352,1945,0.038461538
1352,1947,0.038461538
1352,1960,0.038461538
1352,1970,0.038461538
1352,1979,0.076923077
1352,1985,0.038461538
1352,1996,0.038461538
1352,1999,0.038461538
1352,2018,0.076923077
1352,2044,0.038461538
1352,2048,0.038461538
1352,2052,0.038461538
1352,2091,0.038461538
1352,2101,0.038461538
1353,724,0.038461538
1354,129,0.038461538
1354,155,0.076923077
1354,263,0.038461538
1354,474,0.038461538
1354,617,0.038461538
1354,656,0.038461538
1354,670,0.038461538
1354,720,0.038461538
1354,982,0.038461538
1354,996,0.076923077
1354,1099,0.038461538
1354,1520,0.038461538
1354,1554,0.038461538
1354,1611,0.038461538
1354,1922,0.038461538
1355,1235,0.076923077
1355,1257,0.038461538
1355,1488,0.038461538
1355,1559,0.038461538
1355,2002,0.038461538
1356,741,0.038461538
1356,878,0.038461538
1356,1219,0.038461538
1356,1565,0.038461538
1357,309,0.038461538
1357,336,0.038461538
1357,352,0.038461538
1357,353,0.038461538
1357,545,0.038461538
1357,606,0.038461538
1357,651,0.038461538
1357,653,0.038461538
1357,660,0.038461538
1357,710,0.038461538
1357,757,0.038461538
1357,794,0.038461538
1357,806,0.038461538
1357,813,0.038461538
1357,882,0.038461538
1357,1011,0.038461538
1357,1110,0.038461538
1357,1125,0.038461538
1357,1149,0.038461538
1357,1151,0.038461538
1357,1191,0.038461538
1357,1197,0.038461538
1357,1201,0.038461538
1357,1267,0.038461538
1357,1279,0.038461538
1357,1336,0.038461538
1357,1349,0.038461538
1357,1436,0.038461538
1357,1469,0.038461538
1357,1512,0.038461538
1357,1517,0.038461538
1357,1549,0.038461538
1357,1642,0.038461538
1357,1661,0.038461538
1357,1839,0.038461538
1357,1988,0.038461538
1357,2069,0.038461538
1358,669,0.038461538
1358,1283,0.038461538
1358,1322,0.038461538
1358,1975,0.038461538
1359,48,0.076923077
1359,199,0.076923077
1359,207,0.076923077
1359,293,0.038461538
1359,406,0.076923077
1359,522,0.076923077
1359,552,0.076923077
1359,1545,0.076923077
1359,1877,0.038461538
1359,2009,0.076923077
1359,2058,0.076923077
1360,155,0.038461538
1360,400,0.038461538
1360,505,0.038461538
1360,751,0.038461538
1360,932,0.038461538
1360,957,0.038461538
1360,1018,0.038461538
1360,1143,0.038461538
1360,1550,0.038461538
1360,1603,0.038461538
1360,1614,0.038461538
1361,66,0.076923077
1361,635,0.115384615
1361,716,0.038461538
1361,762,0.038461538
1361,1021,0.038461538
1361,1259,0.076923077
1361,1271,0.038461538
1361,1879,0.038461538
1362,64,0.038461538
1362,298,0.038461538
1362,394,0.038461538
1362,496,0.038461538
1362,740,0.038461538
1362,850,0.038461538
1362,1322,0.038461538
1362,1410,0.038461538
1362,1683,0.038461538
1363,78,0.038461538
1363,122,0.038461538
1363,172,0.076923077
1363,265,0.076923077
1363,463,0.038461538
1363,547,0.038461538
1363,618,0.038461538
1363,752,0.038461538
1363,767,0.038461538
1363,788,0.076923077
1363,869,0.038461538
1363,905,0.038461538
1363,947,0.038461538
1363,1124,0.038461538
1363,1144,0.038461538
1363,1154,0.038461538
1363,1424,0.038461538
1363,1613,0.038461538
1363,1668,0.038461538
1363,1673,0.038461538
1363,1698,0.038461538
1363,1766,0.038461538
1363,1845,0.038461538
1363,2052,0.038461538
1363,2078,0.076923077
1364,46,0.076923077
1364,395,0.038461538
1364,854,0.038461538
1364,1005,0.076923077
1364,1445,0.115384615
1364,1762,0.038461538
1364,1831,0.076923077
1364,2040,0.038461538
1365,52,0.038461538
1365,89,0.038461538
1365,125,0.038461538
1365,395,0.038461538
1365,592,0.076923077
1365,598,0.038461538
1365,633,0.230769231
1365,798,0.038461538
1365,840,0.038461538
1365,986,0.038461538
1365,999,0.076923077
1365,1377,0.038461538
1365,1717,0.038461538
1366,490,0.038461538
1366,822,0.038461538
1366,2031,0.038461538
1367,99,0.038461538
1367,208,0.038461538
1367,258,0.038461538
1367,276,0.038461538
1367,309,0.038461538
1367,328,0.038461538
1367,360,0.038461538
1367,416,0.076923077
1367,562,0.038461538
1367,597,0.038461538
1367,744,0.038461538
1367,893,0.038461538
1367,970,0.038461538
1367,1041,0.038461538
1367,1226,0.038461538
1367,1267,0.038461538
1367,1489,0.038461538
1367,1494,0.038461538
1367,1792,0.038461538
1367,1808,0.038461538
1367,1863,0.038461538
1367,1954,0.038461538
1367,1957,0.038461538
1367,2054,0.038461538
1367,2095,0.038461538
1368,115,0.038461538
